epoch,loss,psnr,ssim
0,1711.9012044270833,10.836836496988932,0.04569766173760096
1,1622.7840983072917,11.076456705729166,0.08323928713798523
2,1540.0464680989583,11.336056391398111,0.10953716188669205
3,1489.473876953125,11.46929677327474,0.11772949993610382
4,1474.0424397786458,11.53569221496582,0.12923718492190042
5,1457.6136067708333,11.569014231363932,0.12535018225510916
6,1409.8169759114583,11.738700866699219,0.1462836762269338
7,1357.2470296223958,11.924325942993164,0.15734818577766418
8,1305.83154296875,12.116864840189615,0.18624553581078848
9,1264.1477864583333,12.244014739990234,0.18567515909671783
10,1221.7852783203125,12.404211044311523,0.2084905356168747
11,1214.2367757161458,12.442966143290201,0.204120804866155
12,1200.484375,12.478230476379395,0.21530045568943024
13,1179.2603759765625,12.567654291788736,0.22871718804041544
14,1135.806396484375,12.711667696634928,0.231012890736262
15,1095.5224609375,12.875629107157389,0.24759934345881143
16,1071.1588541666667,12.970909118652344,0.2585271994272868
17,1047.3529052734375,13.0686248143514,0.26244044303894043
18,1022.4342651367188,13.179133097330729,0.2772011955579122
19,1006.784912109375,13.251351992289225,0.2851233681042989
20,995.8440755208334,13.298922220865885,0.2839692135651906
21,989.0785725911459,13.332704861958822,0.28661226232846576
22,971.2141520182291,13.394242922465006,0.2957356075445811
23,950.1234130859375,13.497626304626465,0.2992103099822998
24,926.6501261393229,13.610299428304037,0.3103194534778595
25,909.0661824544271,13.691270192464193,0.3159990111986796
26,884.3013916015625,13.805735270182291,0.32307693362236023
27,867.9215698242188,13.892703692118326,0.33417336146036786
28,850.1495157877604,13.99123509724935,0.34238334496816
29,830.9267171223959,14.08999220530192,0.349124014377594
30,818.6210530598959,14.156170527140299,0.3578337033589681
31,805.1589965820312,14.224981625874838,0.36149634917577106
32,786.5735066731771,14.326407432556152,0.37214818596839905
33,778.5693969726562,14.374583880106607,0.3790990511576335
34,769.1601359049479,14.419515609741211,0.38616375128428143
35,752.6150309244791,14.517366091410318,0.39159690340360004
36,738.5552571614584,14.598310788472494,0.3956785003344218
37,735.3839518229166,14.615100860595703,0.4007644057273865
38,720.6930338541666,14.704253832499186,0.4083992938200633
39,711.7464599609375,14.755997657775879,0.41297826170921326
40,703.6128743489584,14.804338455200195,0.41795772314071655
41,693.2291666666666,14.871832211812338,0.4241038163503011
42,684.833251953125,14.920745849609375,0.4291755755742391
43,677.4067789713541,14.96830940246582,0.43496325612068176
44,666.3131917317709,15.04014778137207,0.43698249260584515
45,661.3689982096354,15.073686281840006,0.4432707031567891
46,655.2791341145834,15.111689567565918,0.4490155577659607
47,644.7372843424479,15.179198582967123,0.4563905398050944
48,638.4943644205729,15.224944750467936,0.458260436852773
49,630.4803873697916,15.274421056111654,0.4631377061208089
50,622.4374796549479,15.333688418070475,0.4693738520145416
51,618.7049357096354,15.35871156056722,0.47387831409772235
52,611.0286458333334,15.411624272664389,0.47570321957270306
53,606.0743815104166,15.449985186258951,0.48353375991185504
54,595.5000813802084,15.521137237548828,0.4903227388858795
55,584.9133707682291,15.602737108866373,0.49832287430763245
56,575.1659138997396,15.678640683492025,0.5028948585192362
57,559.6445922851562,15.796067555745443,0.5153613885243734
58,550.7218424479166,15.86591625213623,0.5205535888671875
59,541.3197326660156,15.9415070215861,0.5287044246991476
60,530.2164103190104,16.034971555074055,0.535984992980957
61,520.1550089518229,16.11355209350586,0.5428022344907125
62,510.9578145345052,16.193734486897785,0.5495339234670004
63,511.6207275390625,16.18731943766276,0.5543154875437418
64,508.5467529296875,16.21734364827474,0.5551481246948242
65,498.1209716796875,16.300202051798504,0.5634077588717142
66,490.98813883463544,16.361679712931316,0.5689387122790018
67,476.2505696614583,16.496851603190105,0.5765957434972128
68,471.45684814453125,16.540144602457683,0.5819962024688721
69,462.8388163248698,16.619967778523762,0.5901233355204264
70,452.16794840494794,16.71204121907552,0.5977150003115336
71,443.9623616536458,16.799619674682617,0.603367805480957
72,441.7762959798177,16.82516860961914,0.6073859333992004
73,440.91737874348956,16.831851323445637,0.610854427019755
74,427.8637288411458,16.956438064575195,0.6199161609013876
75,419.0333964029948,17.050557454427082,0.6265841325124105
76,415.8527425130208,17.08362325032552,0.6303948163986206
77,404.4664611816406,17.205554962158203,0.6383353670438131
78,391.14154052734375,17.360089619954426,0.6470306714375814
79,380.19875081380206,17.478949864705402,0.6525543133417765
80,370.48720296223956,17.597200393676758,0.6610971490542094
81,357.90936279296875,17.7432066599528,0.669645349184672
82,346.265380859375,17.89331118265788,0.6783548990885416
83,340.7843017578125,17.968629201253254,0.6836140751838684
84,332.76148478190106,18.066953659057617,0.6891117691993713
85,321.5953063964844,18.21714909871419,0.6988605658213297
86,310.6824951171875,18.364721934000652,0.7064915100733439
87,302.555419921875,18.48651377360026,0.7133258382479349
88,292.5747884114583,18.635194778442383,0.7209514180819193
89,287.0862223307292,18.720654169718426,0.7265886068344116
90,277.91455078125,18.86561648050944,0.7336336572964987
91,270.5371907552083,18.99322446187337,0.7396321892738342
