epoch,loss,psnr,ssim
0,2998.5513671875,11.110803604125977,0.10712627172470093
1,2707.5576171875,11.58128089904785,0.17434365451335906
2,2412.622705078125,12.107836723327637,0.23623543977737427
3,2158.656884765625,12.582180404663086,0.2930566847324371
4,2300.02578125,12.393233108520509,0.27903847098350526
5,2061.041943359375,12.843258476257324,0.3099551618099213
6,1918.15556640625,13.208728408813476,0.3444188356399536
7,1765.89111328125,13.559279441833496,0.3834224760532379
8,1558.825927734375,14.165379524230957,0.43880974054336547
9,1328.075341796875,14.923680877685547,0.4911940097808838
10,1116.65751953125,15.782594871520995,0.5406013131141663
11,1030.1457885742188,16.036255264282225,0.5720637321472168
12,903.8873657226562,16.720724487304686,0.6163313746452331
13,742.6299682617188,17.778754043579102,0.6633248925209045
14,638.9659423828125,18.45968246459961,0.6995714783668519
15,572.0969116210938,18.95026397705078,0.7237386465072632
16,457.42376708984375,20.00988006591797,0.7628814697265625
17,355.65269775390624,21.15204963684082,0.7993346452713013
18,290.39747619628906,22.08519515991211,0.8243436574935913
19,239.9968688964844,23.076211166381835,0.8479012489318848
20,207.94105834960936,23.63227996826172,0.861921203136444
21,173.9396942138672,24.479972076416015,0.8786495685577392
22,147.64573669433594,25.200754165649414,0.8925008058547974
23,120.19366912841797,26.019924545288085,0.9068176746368408
24,98.8992416381836,26.8972900390625,0.9184800863265992
25,79.80138397216797,27.783126449584962,0.9306835293769836
26,61.24203948974609,28.815574645996094,0.9433729171752929
27,48.761131286621094,29.76405487060547,0.9529876112937927
28,38.58637466430664,30.595592880249022,0.96123046875
29,31.137767028808593,31.450573348999022,0.967229700088501
30,26.086872482299803,32.2385612487793,0.9717700004577636
31,22.030911254882813,32.92570419311524,0.9754498243331909
32,18.89869499206543,33.57397613525391,0.978058111667633
33,17.240879821777344,33.97288131713867,0.9803352952003479
34,14.946389198303223,34.553488159179686,0.9823418259620667
35,13.361180305480957,35.050192260742186,0.9839739799499512
36,12.120073509216308,35.463863372802734,0.9853381276130676
37,11.11418571472168,35.815975952148435,0.9865342497825622
38,10.146448707580566,36.20883407592773,0.987526798248291
39,9.447736740112305,36.52909851074219,0.9883438348770142
40,8.836434936523437,36.81471328735351,0.9891609430313111
41,8.140985298156739,37.16179885864258,0.989925992488861
42,7.620555400848389,37.44948959350586,0.9905239343643188
