epoch,loss,psnr,ssim
0,1541.8328568307977,11.02228455794485,0.08243368409181896
1,1388.3349834241365,11.488322776660585,0.14171865843890005
2,1407.3640672114857,11.565352975276479,0.18752025041663856
3,1304.2398178368285,11.74672866285893,0.18506172769948057
4,1264.1638247841283,11.95403706400018,0.21209150003759483
5,1179.097352145011,12.240719979269462,0.23608227989129854
6,1046.0133227967378,12.803264484070896,0.30296850204467773
7,969.0805792557566,13.11696027454577,0.3321219233044407
8,938.8800048828125,13.25356764542429,0.3505186637242635
9,929.5607042814556,13.340485940899764,0.3518050563962836
10,893.6261585971765,13.480801632529811,0.37125199510340107
11,844.571493048417,13.764732042948404,0.3987905038030524
12,783.5825902035361,14.043273055762576,0.42334049364976717
13,753.2445967824835,14.264082774781345,0.45017258326212567
14,713.5577510365268,14.504504806117007,0.4626706347130893
15,682.0885197154263,14.678412236665425,0.47835478657170344
16,649.0491782740543,14.92774934935988,0.4963519949662058
17,618.836639939693,15.14955386780856,0.5170518484031945
18,602.7350758335047,15.305501067847537,0.5268006424109141
19,572.7309591728344,15.485966933401007,0.542044977347056
20,560.1380898994312,15.786246450323807,0.557950472622587
21,539.4999287923177,15.901001746194405,0.5732883560030084
22,512.6175751267818,16.158787543313544,0.5879590511322021
23,486.79291574578536,16.299662305597675,0.5997749776170965
24,476.87839441132127,16.44202178821229,0.6098751624425253
25,445.10299468458743,16.75861482452928,0.6302620120215834
26,420.847611276727,16.957842073942487,0.6464836189621374
27,400.26426616467927,17.21061368574176,0.6579104839709767
28,380.340521293774,17.436031575788533,0.6752984021839342
29,354.0191543311403,17.73750643144574,0.6970471541086832
30,331.87928718433045,18.046073746262934,0.7108080805393687
31,308.39066488701,18.335808670311643,0.7271038659831934
32,289.1126754493044,18.54114027190627,0.7401683016827232
33,288.8757907800507,18.657040646201686,0.7452231750153658
34,275.73943797329014,18.8340840256005,0.7572457623063472
35,259.2558655320552,19.046259595636737,0.7690222336534869
36,257.5009765625,19.056422752246522,0.7777948881450453
37,235.81349235668517,19.401326263160037,0.790554920832316
38,216.95517061467757,19.861059188842773,0.8048884962734423
39,200.45929316470497,20.298229953698943,0.8172215244226289
40,174.12363206294546,20.872429563288105,0.835343227051852
41,147.40068388821786,21.55373439454196,0.8518971779890228
42,128.37323854680648,22.250378090038634,0.866358036534828
43,121.93721035070587,22.500652313232422,0.8724788887458935
44,111.77032698246471,22.99170373615466,0.881437501363587
45,99.53355073092277,23.52284592076352,0.8929139386143601
46,91.4100122284471,23.910500643546122,0.8984209895133972
47,87.27519948858964,24.231978165475947,0.904544781174576
48,82.66010786357678,24.505704645524943,0.9090925842000727
49,73.54417673746745,24.984410838076943,0.915949166866771
50,68.29196113452576,25.306711564984237,0.9209503395515576
51,61.0883776681465,25.911152287533408,0.9272520845396477
52,53.22498723080284,26.33865513717919,0.932712873868775
53,49.101026601958694,26.696153908445122,0.9376383998937774
54,43.4798773380748,27.24847776847973,0.9424895759214434
55,38.911458935653954,27.67814980891713,0.9467662478748121
56,36.83606348539654,28.096182204129402,0.9503255130951864
57,32.79579189367462,28.470335441723204,0.9536226674130088
58,30.804863277234528,28.72717649894848,0.9563791574093333
59,28.79314653496993,29.108934435928077,0.9592929451089156
60,25.899240694547956,29.451448775174324,0.9621614855632448
61,24.571632920650014,29.72990394056889,0.9641022420766061
62,22.567244379143965,29.96667216116922,0.9663312110984534
63,20.771764521013225,30.364437605205335,0.9685569593780919
64,19.37014623273883,30.655687867549428,0.9703094101788705
65,18.371782169007417,30.894206866883394,0.9716795045032836
66,17.118838761982165,31.156536503842002,0.9732801527307745
67,16.073539650231076,31.38274597703365,0.9745133393689206
68,15.214944354274817,31.61916742826763,0.9758758890001398
69,14.55484299910696,31.828132562470017,0.9769038171098944
70,14.068568472276654,31.989449618155497,0.9778370564444023
71,12.890036181399697,32.2590855380945,0.9790000246282209
72,12.557763986420213,32.41117236488744,0.9797694902671011
73,12.057028285244055,32.53403961449339,0.9804522321935285
74,11.735943091543097,32.69442140010365,0.9812626096240261
75,11.575069076136538,32.79957741185238,0.9816493172394601
76,10.80169773938363,32.94470375462582,0.9824390787827341
77,10.722572519068132,32.95706966467071,0.982843163766359
78,10.655244802173815,33.04322574013158,0.983286039871082
79,10.272857113888389,33.1774239791067,0.9836751672259548
80,9.832952767087702,33.36023966471354,0.9843592016320479
81,9.489981768424052,33.569743976258394,0.9848569098271822
82,8.863578093679328,33.85026697526898,0.985613207022349
83,8.191751112017716,34.14252953780325,0.9863075331637734
84,7.779895933050859,34.40018643830952,0.9868810072279813
85,7.395221601452744,34.60976925230863,0.9873445389563578
86,7.009620290053518,34.79816610771313,0.987773363004651
87,6.886129989958646,34.956211960106565,0.9881391713493749
88,6.631156051368044,35.10485525298537,0.9884728527905648
89,6.41508144244813,35.21064289829187,0.9887698156791821
90,6.193528484879878,35.34046186480606,0.9890435860868085
91,6.1152021592123464,35.46128671211109,0.9893491299528825
92,5.947213110170867,35.59379825257418,0.9895982700481749
93,5.8201279682025575,35.68018334372002,0.9898496615259271
94,5.674084822336833,35.76229918630499,0.9900187567660683
