epoch,loss,psnr,ssim
0,2981.49267578125,10.962698402404785,0.08472322642803193
1,2742.938249511719,11.339192199707032,0.12421904563903809
2,2506.4342724609373,11.718164367675781,0.16851357102394104
3,2840.804499511719,11.296802291870117,0.18589915722608566
4,2579.8816259765626,11.61448631286621,0.16701067566871644
5,2467.691153564453,11.828470077514648,0.1888137412071228
6,2320.802161865234,12.108772735595704,0.2214675348997116
7,2211.117303466797,12.320456008911133,0.2365413475036621
8,2329.5331384277342,12.117436256408691,0.2333332848548889
9,2231.1961303710937,12.248189086914062,0.24342706084251403
10,2133.307033691406,12.48211452484131,0.26723594903945924
11,2031.1063708496094,12.67513442993164,0.28053887367248537
12,1922.3186303710938,12.916403846740723,0.2978672301769257
13,1917.3102905273438,12.952671585083008,0.3028690814971924
14,1789.3068493652345,13.29174961090088,0.3253446507453919
15,1714.2220129394532,13.441226043701171,0.34732779264450075
16,1655.0972900390625,13.635774688720703,0.3591249120235443
17,1546.901616821289,13.912528076171874,0.3793060004711151
18,1458.9934875488282,14.211834030151367,0.3996229875087738
19,1373.921982421875,14.404568710327148,0.41825793504714964
20,1324.5490270996095,14.60206932067871,0.4312329339981079
21,1254.0886828613282,14.81794864654541,0.44589594602584837
22,1239.4244702148437,14.876385383605957,0.45959280133247377
23,1234.6314611816406,14.916466751098632,0.45773041009902954
24,1179.1081176757812,15.124333724975585,0.47533652305603025
25,1106.3549499511719,15.419745483398437,0.4991831934452057
26,1087.192459716797,15.524461669921875,0.5108761668205262
27,1025.0425869750977,15.75598129272461,0.5244812417030335
28,945.470083618164,16.150274810791014,0.5473776531219482
29,889.4045596313476,16.365357818603517,0.5662716579437256
30,847.5509851074219,16.60397605895996,0.5844254779815674
31,790.7318548583985,16.89344413757324,0.6013584423065186
32,774.1851147460937,17.022711181640624,0.6116239833831787
33,752.4166516113281,17.10680519104004,0.6197989177703858
34,712.8474655151367,17.337023468017577,0.6406291007995606
35,680.3873388671875,17.60909927368164,0.6611530780792236
36,610.758521118164,18.12583068847656,0.6760757589340209
37,591.4262707519531,18.263748321533203,0.6876837253570557
38,523.0610014343262,18.798448104858398,0.7120631408691406
39,471.7531982421875,19.216989974975586,0.7332069826126099
40,427.3473501586914,19.704236602783205,0.7489331650733948
41,399.10041961669924,20.07189781188965,0.7635817646980285
42,364.4281607055664,20.38100387573242,0.7758535289764404
43,343.24115463256834,20.776551818847658,0.789382848739624
44,314.9651606750488,21.10521293640137,0.801069061756134
45,304.84244369506837,21.312497863769533,0.8080438303947449
46,278.13965744018554,21.675012283325195,0.8203471899032593
47,258.02115020751955,21.974092712402342,0.8335707998275756
